 

stn;time;gre000z0;tre200s0;sre000z0
STG;202408230730;458;19.9;10
STG;202408230740;484;20.4;10
STG;202408230750;512;20.8;10
STG;202408230800;539;20.7;10
STG;202408230810;562;20.8;10
STG;202408230820;585;21.1;10
STG;202408230830;609;21.3;10
STG;202408230840;630;21.0;10
STG;202408230850;649;21.0;10
STG;202408230900;672;21.6;10
STG;202408230910;692;21.5;10
STG;202408230920;712;22.2;10
STG;202408230930;729;23.1;10
STG;202408230940;746;22.9;10
STG;202408230950;761;23.1;10
STG;202408231000;776;23.8;10
STG;202408231010;786;23.8;10
STG;202408231020;796;24.1;10
STG;202408231030;802;24.4;10
STG;202408231040;811;24.4;10
STG;202408231050;820;24.3;10
STG;202408231100;827;24.7;10
STG;202408231110;829;24.6;10
STG;202408231120;833;24.8;10
STG;202408231130;831;23.2;10
STG;202408231140;821;23.1;10
STG;202408231150;823;23.2;10
STG;202408231200;825;23.9;10
STG;202408231210;823;25.0;10
STG;202408231220;816;25.1;10
STG;202408231230;808;25.4;10
STG;202408231240;797;25.5;10
STG;202408231250;784;25.5;10
STG;202408231300;771;25.8;10
STG;202408231310;757;25.8;10
STG;202408231320;740;25.7;10
STG;202408231330;721;25.8;10
STG;202408231340;702;25.9;10
STG;202408231350;683;26.0;10
STG;202408231400;662;25.8;10
STG;202408231410;639;25.9;10
STG;202408231420;617;26.0;10
STG;202408231430;593;26.0;10
STG;202408231440;567;25.7;10
STG;202408231450;543;25.5;10
STG;202408231500;517;25.6;10
STG;202408231510;490;25.3;10
STG;202408231520;463;25.5;10
STG;202408231530;436;25.7;10
STG;202408231540;406;25.6;10
STG;202408231550;378;25.3;10
STG;202408231600;348;25.1;10
STG;202408231610;319;25.5;10
STG;202408231620;287;25.1;10
STG;202408231630;258;25.3;10
STG;202408231640;229;25.1;10
STG;202408231650;199;24.4;10
STG;202408231700;169;24.0;10
STG;202408231710;138;23.7;10
STG;202408231720;112;23.8;10
STG;202408231730;83;23.8;10
STG;202408231740;60;23.0;10
STG;202408231750;43;22.1;9
STG;202408231800;30;22.3;5
STG;202408231810;15;21.9;0
STG;202408231820;4;21.7;0
STG;202408231830;0;21.6;0
STG;202408231840;0;22.0;0
STG;202408231850;0;20.0;0
STG;202408231900;0;20.5;0
STG;202408231910;0;20.3;0
STG;202408231920;0;20.0;0
STG;202408231930;0;20.0;0
STG;202408231940;0;20.0;0
STG;202408231950;0;19.5;0
STG;202408232000;0;19.8;0
STG;202408232010;0;19.5;0
STG;202408232020;0;19.4;0
STG;202408232030;0;19.4;0
STG;202408232040;0;19.6;0
STG;202408232050;0;19.7;0
STG;202408232100;0;20.1;0
STG;202408232110;0;19.5;0
STG;202408232120;0;19.0;0
STG;202408232130;0;20.1;0
STG;202408232140;0;20.1;0
STG;202408232150;0;19.5;0
STG;202408232200;0;19.6;0
STG;202408232210;0;19.7;0
STG;202408232220;0;19.5;0
STG;202408232230;0;19.3;0
STG;202408232240;0;18.8;0
STG;202408232250;0;19.2;0
STG;202408232300;0;19.4;0
STG;202408232310;0;19.1;0
STG;202408232320;0;19.0;0
STG;202408232330;0;19.0;0
STG;202408232340;0;18.4;0
STG;202408232350;0;19.0;0
STG;202408240000;0;19.0;0
STG;202408240010;0;19.1;0
STG;202408240020;0;18.9;0
STG;202408240030;0;18.7;0
STG;202408240040;0;19.0;0
STG;202408240050;0;18.5;0
STG;202408240100;0;18.8;0
STG;202408240110;0;19.0;0
STG;202408240120;0;18.7;0
STG;202408240130;0;19.0;0
STG;202408240140;0;18.8;0
STG;202408240150;0;18.4;0
STG;202408240200;0;18.4;0
STG;202408240210;0;18.6;0
STG;202408240220;0;18.5;0
STG;202408240230;0;18.3;0
STG;202408240240;0;18.4;0
STG;202408240250;0;18.3;0
STG;202408240300;0;18.2;0
STG;202408240310;0;18.3;0
STG;202408240320;0;18.2;0
STG;202408240330;0;18.1;0
STG;202408240340;0;17.9;0
STG;202408240350;0;17.8;0
STG;202408240400;0;17.6;0
STG;202408240410;0;17.9;0
STG;202408240420;0;17.6;0
STG;202408240430;0;17.6;0
STG;202408240440;4;18.0;0
STG;202408240450;10;18.0;0
STG;202408240500;17;18.1;0
STG;202408240510;38;19.5;6
STG;202408240520;61;18.6;10
STG;202408240530;88;18.7;10
STG;202408240540;116;20.9;10
STG;202408240550;143;20.7;10
STG;202408240600;173;20.2;10
STG;202408240610;205;20.3;10
STG;202408240620;234;19.8;10
STG;202408240630;263;21.0;10
STG;202408240640;293;20.8;10
STG;202408240650;322;20.9;10
STG;202408240700;350;21.0;10
STG;202408240710;379;21.1;10
STG;202408240720;409;21.2;10
STG;202408240730;438;21.4;10
STG;202408240740;466;21.7;10
STG;202408240750;495;22.0;10
STG;202408240800;521;22.4;10
STG;202408240810;545;22.6;10
STG;202408240820;569;23.2;10
STG;202408240830;592;23.3;10
STG;202408240840;613;23.9;10
STG;202408240850;634;23.6;10
STG;202408240900;653;23.5;10
STG;202408240910;675;24.0;10
STG;202408240920;696;23.9;10
STG;202408240930;714;24.3;10
STG;202408240940;733;24.2;10
STG;202408240950;748;24.6;10
STG;202408241000;760;24.4;10
STG;202408241010;771;24.5;10
STG;202408241020;783;24.8;10
STG;202408241030;791;25.4;10
STG;202408241040;802;25.6;10
STG;202408241050;806;26.0;10
STG;202408241100;812;26.5;10
STG;202408241110;815;26.5;10
STG;202408241120;816;27.1;10
STG;202408241130;812;27.3;10
STG;202408241140;811;27.5;10
STG;202408241150;807;27.9;10
STG;202408241200;805;27.8;10
STG;202408241210;798;28.7;10
STG;202408241220;795;29.0;10
STG;202408241230;786;29.5;10
STG;202408241240;778;29.2;10
STG;202408241250;767;28.6;10
STG;202408241300;748;28.3;10
STG;202408241310;734;28.2;10
STG;202408241320;726;28.4;10
STG;202408241330;707;29.0;10
STG;202408241340;687;28.8;10
STG;202408241350;664;28.9;10
STG;202408241400;646;28.9;10
STG;202408241410;634;29.1;10
STG;202408241420;611;30.3;10
STG;202408241430;588;30.2;10
STG;202408241440;556;30.0;10
STG;202408241450;524;30.0;10
STG;202408241500;507;29.7;10
STG;202408241510;479;29.9;10
STG;202408241520;452;29.5;10
STG;202408241530;427;29.6;10
STG;202408241540;398;29.5;10
STG;202408241550;368;29.8;10
STG;202408241600;339;29.4;10
STG;202408241610;313;28.9;10
STG;202408241620;283;29.4;10
STG;202408241630;254;28.9;10
STG;202408241640;223;28.7;10
STG;202408241650;193;28.1;10
STG;202408241700;164;27.9;10
STG;202408241710;136;28.2;10
STG;202408241720;107;27.9;10
STG;202408241730;80;27.8;10
STG;202408241740;57;27.3;10
STG;202408241750;37;27.7;4
STG;202408241800;15;27.4;0
STG;202408241810;3;26.7;0
STG;202408241820;0;26.8;0
STG;202408241830;0;27.0;0
STG;202408241840;0;27.2;0
STG;202408241850;0;26.6;0
STG;202408241900;0;26.5;0
STG;202408241910;0;26.2;0
STG;202408241920;0;26.1;0
STG;202408241930;0;26.1;0
STG;202408241940;0;25.6;0
STG;202408241950;0;25.9;0
STG;202408242000;0;23.9;0
STG;202408242010;0;24.0;0
STG;202408242020;0;23.2;0
STG;202408242030;0;23.1;0
STG;202408242040;0;24.1;0
STG;202408242050;0;23.5;0
STG;202408242100;0;23.7;0
STG;202408242110;0;22.4;0
STG;202408242120;0;22.7;0
STG;202408242130;0;22.9;0
STG;202408242140;0;23.7;0
STG;202408242150;0;23.5;0
STG;202408242200;0;24.3;0
STG;202408242210;0;24.0;0
STG;202408242220;0;23.2;0
STG;202408242230;0;22.3;0
STG;202408242240;0;22.1;0
STG;202408242250;0;21.8;0
STG;202408242300;0;21.7;0
STG;202408242310;0;20.9;0
STG;202408242320;0;20.6;0
STG;202408242330;0;20.1;0
STG;202408242340;0;20.0;0
STG;202408242350;0;19.7;0
STG;202408250000;0;19.6;0
STG;202408250010;0;19.5;0
STG;202408250020;0;19.6;0
STG;202408250030;0;19.4;0
STG;202408250040;0;19.8;0
STG;202408250050;0;20.3;0
STG;202408250100;0;20.3;0
STG;202408250110;0;20.4;0
STG;202408250120;0;20.8;0
STG;202408250130;0;19.6;0
STG;202408250140;0;19.5;0
STG;202408250150;0;19.2;0
STG;202408250200;0;20.8;0
STG;202408250210;0;21.1;0
STG;202408250220;0;20.8;0
STG;202408250230;0;20.9;0
STG;202408250240;0;20.6;0
STG;202408250250;0;19.9;0
STG;202408250300;0;20.4;0
STG;202408250310;0;20.0;0
STG;202408250320;0;19.8;0
STG;202408250330;0;19.5;0
STG;202408250340;0;19.1;0
STG;202408250350;0;18.9;0
STG;202408250400;0;18.6;0
STG;202408250410;0;18.2;0
STG;202408250420;0;18.0;0
STG;202408250430;0;17.4;0
STG;202408250440;0;16.6;0
STG;202408250450;0;15.7;0
STG;202408250500;0;14.9;0
STG;202408250510;8;14.6;0
STG;202408250520;9;14.4;0
STG;202408250530;9;14.3;0
STG;202408250540;9;13.9;0
STG;202408250550;11;13.2;0
STG;202408250600;18;13.2;0
STG;202408250610;26;13.1;0
STG;202408250620;24;13.2;0
STG;202408250630;14;13.1;0
STG;202408250640;10;13.0;0
STG;202408250650;14;12.9;0
STG;202408250700;20;12.9;0
STG;202408250710;26;12.8;0
STG;202408250720;29;12.9;0
STG;202408250730;35;12.9;0
STG;202408250740;39;12.9;0
STG;202408250750;43;12.9;0
STG;202408250800;44;12.9;0
STG;202408250810;60;12.9;0
STG;202408250820;64;12.9;0
STG;202408250830;43;13.0;0
STG;202408250840;46;13.1;0
STG;202408250850;73;13.3;0
STG;202408250900;95;13.4;0
STG;202408250910;103;13.5;0
STG;202408250920;138;13.7;0
STG;202408250930;142;13.9;0
STG;202408250940;147;13.8;0
STG;202408250950;117;14.0;0
STG;202408251000;114;13.7;0
STG;202408251010;121;13.6;0
STG;202408251020;133;13.7;0
STG;202408251030;101;13.8;0
STG;202408251040;93;13.5;0
STG;202408251050;98;13.6;0
STG;202408251100;112;13.4;0
STG;202408251110;156;13.4;0
STG;202408251120;144;13.4;0
STG;202408251130;138;13.3;0
STG;202408251140;96;12.9;0
STG;202408251150;124;13.1;0
STG;202408251200;227;13.3;0
STG;202408251210;239;13.5;0
STG;202408251220;225;13.7;0
STG;202408251230;277;14.1;0
STG;202408251240;429;14.6;0
STG;202408251250;322;14.4;0
STG;202408251300;179;14.4;0
STG;202408251310;243;14.6;0
STG;202408251320;185;14.4;0
STG;202408251330;140;14.3;0
STG;202408251340;147;14.4;0
STG;202408251350;161;14.2;0
STG;202408251400;213;14.4;0
STG;202408251410;204;14.5;0
STG;202408251420;230;14.4;0
STG;202408251430;237;14.5;0
STG;202408251440;214;14.8;0
STG;202408251450;174;14.3;0
STG;202408251500;78;14.1;0
STG;202408251510;105;14.2;0
STG;202408251520;139;14.3;0
STG;202408251530;103;14.3;0
STG;202408251540;102;14.3;0
STG;202408251550;109;14.2;0
STG;202408251600;144;14.7;0
STG;202408251610;153;14.4;0
STG;202408251620;109;14.4;0
STG;202408251630;97;14.5;0
STG;202408251640;81;14.7;0
STG;202408251650;74;14.6;0
STG;202408251700;57;14.6;0
STG;202408251710;46;14.4;0
STG;202408251720;56;14.4;0
STG;202408251730;40;14.3;0
STG;202408251740;28;14.2;0
STG;202408251750;15;14.2;0
STG;202408251800;8;14.2;0
STG;202408251810;2;14.1;0
STG;202408251820;1;14.1;0
STG;202408251830;0;14.0;0
STG;202408251840;0;14.2;0
STG;202408251850;0;14.1;0
STG;202408251900;0;14.1;0
STG;202408251910;0;14.0;0
STG;202408251920;0;14.0;0
STG;202408251930;0;13.8;0
STG;202408251940;0;13.5;0
STG;202408251950;0;13.3;0
STG;202408252000;0;13.1;0
STG;202408252010;0;12.9;0
STG;202408252020;0;12.6;0
STG;202408252030;0;12.5;0
STG;202408252040;0;12.7;0
STG;202408252050;0;13.1;0
STG;202408252100;0;13.0;0
STG;202408252110;0;13.0;0
STG;202408252120;0;13.3;0
STG;202408252130;0;13.3;0
STG;202408252140;0;13.5;0
STG;202408252150;0;13.2;0
STG;202408252200;0;12.8;0
STG;202408252210;0;13.0;0
STG;202408252220;0;13.5;0
STG;202408252230;0;13.5;0
STG;202408252240;0;13.4;0
STG;202408252250;0;13.5;0
STG;202408252300;0;13.4;0
STG;202408252310;0;13.5;0
STG;202408252320;0;13.5;0
STG;202408252330;0;13.5;0
STG;202408252340;0;13.4;0
STG;202408252350;0;13.3;0
STG;202408260000;0;13.2;0
STG;202408260010;0;13.3;0
STG;202408260020;0;13.3;0
STG;202408260030;0;13.2;0
STG;202408260040;0;13.2;0
STG;202408260050;0;13.2;0
STG;202408260100;0;13.0;0
STG;202408260110;0;13.1;0
STG;202408260120;0;13.0;0
STG;202408260130;0;12.9;0
STG;202408260140;0;12.8;0
STG;202408260150;0;12.8;0
STG;202408260200;0;12.7;0
STG;202408260210;0;12.7;0
STG;202408260220;0;12.7;0
STG;202408260230;0;12.8;0
STG;202408260240;0;12.7;0
STG;202408260250;0;12.8;0
STG;202408260300;0;12.8;0
STG;202408260310;0;12.8;0
STG;202408260320;0;12.8;0
STG;202408260330;0;12.7;0
STG;202408260340;0;12.6;0
STG;202408260350;0;12.7;0
STG;202408260400;0;12.9;0
STG;202408260410;0;12.7;0
STG;202408260420;0;12.7;0
STG;202408260430;0;12.8;0
STG;202408260440;0;12.8;0
STG;202408260450;1;12.6;0
STG;202408260500;1;12.6;0
STG;202408260510;3;12.6;0
STG;202408260520;8;12.4;0
STG;202408260530;10;12.4;0
STG;202408260540;8;12.6;0
STG;202408260550;11;12.5;0
STG;202408260600;17;12.5;0
STG;202408260610;23;12.4;0
STG;202408260620;30;12.3;0
STG;202408260630;30;12.5;0
STG;202408260640;28;12.3;0
STG;202408260650;23;12.3;0
STG;202408260700;17;12.4;0
STG;202408260710;26;12.4;0
STG;202408260720;39;12.6;0
STG;202408260730;71;12.6;0
STG;202408260740;72;12.6;0
STG;202408260750;87;12.6;0
STG;202408260800;94;12.6;0
STG;202408260810;70;12.8;0
STG;202408260820;59;12.8;0
STG;202408260830;110;13.0;0
STG;202408260840;177;13.2;0
STG;202408260850;193;13.5;0
STG;202408260900;144;13.6;0
STG;202408260910;181;13.8;0
STG;202408260920;237;13.9;0
STG;202408260930;169;13.6;0
STG;202408260940;107;13.5;0
STG;202408260950;138;13.8;0
STG;202408261000;123;13.8;0
STG;202408261010;197;14.2;0
STG;202408261020;191;13.9;0
STG;202408261030;107;13.9;0
STG;202408261040;87;13.6;0
STG;202408261050;83;13.7;0
STG;202408261100;144;13.8;0
STG;202408261110;171;13.8;0
STG;202408261120;131;14.1;0
STG;202408261130;122;14.1;0
STG;202408261140;125;13.9;0
STG;202408261150;114;14.1;0
STG;202408261200;391;14.8;0
STG;202408261210;549;15.2;0
STG;202408261220;453;16.1;0
STG;202408261230;304;15.3;1
STG;202408261240;121;15.1;0
STG;202408261250;137;14.9;0
STG;202408261300;194;15.4;0
STG;202408261310;284;15.5;0
STG;202408261320;372;16.0;0
STG;202408261330;411;15.9;0
STG;202408261340;322;15.7;0
STG;202408261350;264;15.9;0
STG;202408261400;217;15.8;0
STG;202408261410;160;15.7;0
STG;202408261420;120;15.7;0
STG;202408261430;114;15.7;0
STG;202408261440;89;15.7;0
STG;202408261450;91;15.7;0
STG;202408261500;88;15.9;0
STG;202408261510;83;15.8;0
STG;202408261520;97;15.9;0
STG;202408261530;110;16.0;0
STG;202408261540;94;16.0;0
STG;202408261550;87;15.9;0
STG;202408261600;75;15.8;0
STG;202408261610;35;15.7;0
STG;202408261620;29;15.5;0
STG;202408261630;28;15.6;0
STG;202408261640;22;15.6;0
STG;202408261650;20;15.2;0
STG;202408261700;21;15.4;0
STG;202408261710;18;15.2;0
STG;202408261720;24;15.2;0
STG;202408261730;26;15.2;0
STG;202408261740;17;15.2;0
STG;202408261750;9;15.1;0
STG;202408261800;4;15.1;0
STG;202408261810;1;15.0;0
STG;202408261820;0;14.9;0
STG;202408261830;0;14.9;0
STG;202408261840;0;14.7;0
STG;202408261850;0;14.8;0
STG;202408261900;0;14.5;0
STG;202408261910;0;14.7;0
STG;202408261920;0;14.5;0
STG;202408261930;0;14.4;0
STG;202408261940;0;14.5;0
STG;202408261950;0;14.5;0
STG;202408262000;0;14.4;0
STG;202408262010;0;14.4;0
STG;202408262020;0;14.3;0
STG;202408262030;0;14.2;0
STG;202408262040;0;14.1;0
STG;202408262050;0;14.0;0
STG;202408262100;0;14.2;0
STG;202408262110;0;14.0;0
STG;202408262120;0;14.1;0
STG;202408262130;0;14.0;0
STG;202408262140;0;14.0;0
STG;202408262150;0;14.0;0
STG;202408262200;0;14.0;0
STG;202408262210;0;14.1;0
STG;202408262220;0;14.0;0
STG;202408262230;0;14.0;0
STG;202408262240;0;14.0;0
STG;202408262250;0;14.0;0
STG;202408262300;0;14.0;0
STG;202408262310;0;13.9;0
STG;202408262320;0;13.7;0
STG;202408262330;0;13.3;0
STG;202408262340;0;13.3;0
STG;202408262350;0;13.6;0
STG;202408270000;0;13.8;0
STG;202408270010;0;13.8;0
STG;202408270020;0;13.8;0
STG;202408270030;0;13.8;0
STG;202408270040;0;13.8;0
STG;202408270050;0;13.5;0
STG;202408270100;0;13.3;0
STG;202408270110;0;13.3;0
STG;202408270120;0;12.9;0
STG;202408270130;0;12.7;0
STG;202408270140;0;12.9;0
STG;202408270150;0;12.8;0
STG;202408270200;0;13.1;0
STG;202408270210;0;13.2;0
STG;202408270220;0;13.3;0
STG;202408270230;0;13.3;0
STG;202408270240;0;13.4;0
STG;202408270250;0;13.4;0
STG;202408270300;0;13.3;0
STG;202408270310;0;13.2;0
STG;202408270320;0;12.8;0
STG;202408270330;0;12.1;0
STG;202408270340;0;12.2;0
STG;202408270350;0;12.6;0
STG;202408270400;0;12.4;0
STG;202408270410;0;12.8;0
STG;202408270420;0;13.0;0
STG;202408270430;0;13.0;0
STG;202408270440;1;13.1;0
STG;202408270450;4;13.1;0
STG;202408270500;7;13.1;0
STG;202408270510;12;13.1;0
STG;202408270520;18;13.2;0
STG;202408270530;27;13.3;0
STG;202408270540;37;13.3;0
STG;202408270550;34;13.3;0
STG;202408270600;43;13.3;0
STG;202408270610;52;13.2;0
STG;202408270620;66;13.3;0
STG;202408270630;66;13.1;0
STG;202408270640;57;13.3;0
STG;202408270650;55;13.1;0
STG;202408270700;56;13.3;0
STG;202408270710;58;13.3;0
STG;202408270720;65;13.5;0
STG;202408270730;74;13.3;0
STG;202408270740;89;13.4;0
STG;202408270750;67;13.2;0
STG;202408270800;65;13.1;0
STG;202408270810;68;13.5;0
STG;202408270820;72;13.4;0
STG;202408270830;82;13.4;0
STG;202408270840;88;13.3;0
STG;202408270850;99;13.9;0
STG;202408270900;108;13.5;0
STG;202408270910;114;13.7;0
STG;202408270920;116;13.7;0
STG;202408270930;145;14.0;0
STG;202408270940;210;14.4;0
STG;202408270950;256;14.5;0
STG;202408271000;187;14.8;0
STG;202408271010;323;15.6;0
STG;202408271020;383;15.6;0
STG;202408271030;407;15.7;0
STG;202408271040;438;16.1;0
STG;202408271050;418;16.2;0
STG;202408271100;408;16.7;0
STG;202408271110;406;16.9;0
STG;202408271120;401;17.0;0
STG;202408271130;398;17.4;0
STG;202408271140;384;17.1;0
STG;202408271150;361;17.1;0
STG;202408271200;442;17.8;0
STG;202408271210;515;17.7;0
STG;202408271220;516;17.8;0
STG;202408271230;483;18.0;0
STG;202408271240;622;18.5;7
STG;202408271250;488;18.4;3
STG;202408271300;498;18.3;7
STG;202408271310;702;19.2;10
STG;202408271320;676;19.3;9
STG;202408271330;650;18.8;9
STG;202408271340;667;19.4;9
STG;202408271350;718;19.2;10
STG;202408271400;619;19.7;10
STG;202408271410;644;19.6;10
STG;202408271420;506;19.0;8
STG;202408271430;552;19.2;10
STG;202408271440;423;19.7;7
STG;202408271450;484;19.3;10
STG;202408271500;509;19.5;10
STG;202408271510;479;19.4;10
STG;202408271520;453;19.5;10
STG;202408271530;425;20.0;10
STG;202408271540;403;19.9;10
STG;202408271550;366;20.0;10
STG;202408271600;337;19.8;10
STG;202408271610;309;19.6;10
STG;202408271620;276;19.7;10
STG;202408271630;246;19.8;10
STG;202408271640;216;19.9;10
STG;202408271650;186;19.5;10
STG;202408271700;157;19.9;10
STG;202408271710;127;19.6;10
STG;202408271720;98;19.6;10
STG;202408271730;73;18.7;10
STG;202408271740;50;18.7;10
STG;202408271750;32;18.2;3
STG;202408271800;17;18.1;0
STG;202408271810;6;17.3;0
STG;202408271820;1;17.6;0
STG;202408271830;0;17.8;0
STG;202408271840;0;17.4;0
STG;202408271850;0;17.5;0
STG;202408271900;0;17.8;0
STG;202408271910;0;17.5;0
STG;202408271920;0;17.2;0
STG;202408271930;0;17.3;0
STG;202408271940;0;17.2;0
STG;202408271950;0;16.9;0
STG;202408272000;0;16.9;0
STG;202408272010;0;16.8;0
STG;202408272020;0;16.9;0
STG;202408272030;0;16.8;0
STG;202408272040;0;16.3;0
STG;202408272050;0;16.4;0
STG;202408272100;0;16.1;0
STG;202408272110;0;16.3;0
STG;202408272120;0;16.2;0
STG;202408272130;0;15.6;0
STG;202408272140;0;16.1;0
STG;202408272150;0;15.8;0
STG;202408272200;0;15.9;0
STG;202408272210;0;15.8;0
STG;202408272220;0;15.9;0
STG;202408272230;0;15.6;0
STG;202408272240;0;15.8;0
STG;202408272250;0;15.8;0
STG;202408272300;0;15.6;0
STG;202408272310;0;15.6;0
STG;202408272320;0;15.6;0
STG;202408272330;0;15.8;0
STG;202408272340;0;15.6;0
STG;202408272350;0;15.9;0
STG;202408280000;0;15.9;0
STG;202408280010;0;15.6;0
STG;202408280020;0;15.9;0
STG;202408280030;0;15.3;0
STG;202408280040;0;15.8;0
STG;202408280050;0;15.7;0
STG;202408280100;0;15.9;0
STG;202408280110;0;15.7;0
STG;202408280120;0;15.2;0
STG;202408280130;0;15.6;0
STG;202408280140;0;15.8;0
STG;202408280150;0;15.5;0
STG;202408280200;0;15.8;0
STG;202408280210;0;15.7;0
STG;202408280220;0;15.7;0
STG;202408280230;0;15.8;0
STG;202408280240;0;15.8;0
STG;202408280250;0;16.0;0
STG;202408280300;0;16.5;0
STG;202408280310;0;16.2;0
STG;202408280320;0;15.9;0
STG;202408280330;0;15.6;0
STG;202408280340;0;15.8;0
STG;202408280350;0;15.3;0
STG;202408280400;0;14.9;0
STG;202408280410;0;14.8;0
STG;202408280420;0;14.8;0
STG;202408280430;0;14.9;0
STG;202408280440;2;15.1;0
STG;202408280450;7;15.1;0
STG;202408280500;13;15.1;0
STG;202408280510;20;15.4;0
STG;202408280520;31;15.5;1
STG;202408280530;67;15.6;10
STG;202408280540;104;15.7;10
STG;202408280550;132;15.9;10
STG;202408280600;161;16.1;10
STG;202408280610;189;16.9;10
STG;202408280620;218;17.2;10
STG;202408280630;248;17.6;10
STG;202408280640;278;18.1;10
STG;202408280650;305;17.8;10
STG;202408280700;331;17.7;10
STG;202408280710;362;18.3;10
STG;202408280720;394;18.2;10
STG;202408280730;425;18.3;10
STG;202408280740;455;18.2;10
STG;202408280750;483;18.6;10
STG;202408280800;509;18.2;10
STG;202408280810;534;19.1;10
STG;202408280820;557;19.7;10
STG;202408280830;579;19.6;10
STG;202408280840;602;20.1;10
STG;202408280850;621;20.0;10
STG;202408280900;641;20.3;10
STG;202408280910;662;20.5;10
STG;202408280920;680;20.3;10
STG;202408280930;694;21.0;10
STG;202408280940;691;21.1;10
STG;202408280950;724;21.3;10
STG;202408281000;751;21.6;10
STG;202408281010;682;21.7;10
STG;202408281020;521;21.5;10
STG;202408281030;586;22.0;10
STG;202408281040;648;22.2;10
STG;202408281050;802;22.3;10
STG;202408281100;764;22.3;10
STG;202408281110;822;22.9;10
STG;202408281120;775;23.0;10
STG;202408281130;789;23.0;10
STG;202408281140;698;23.4;10
STG;202408281150;812;23.6;10
STG;202408281200;802;24.6;10
STG;202408281210;790;24.1;10
STG;202408281220;779;24.4;10
STG;202408281230;764;24.1;10
STG;202408281240;758;24.8;10
STG;202408281250;747;25.0;10
STG;202408281300;735;24.8;10
STG;202408281310;718;24.7;10
STG;202408281320;704;25.0;10
STG;202408281330;689;25.1;10
STG;202408281340;672;25.3;10
STG;202408281350;651;25.4;10
STG;202408281400;632;25.2;10
STG;202408281410;612;25.3;10
STG;202408281420;587;25.3;10
STG;202408281430;563;25.2;10
STG;202408281440;542;25.2;10
STG;202408281450;520;25.6;10
STG;202408281500;494;25.4;10
STG;202408281510;467;25.4;10
STG;202408281520;441;25.1;10
STG;202408281530;415;25.2;10
STG;202408281540;387;25.3;10
STG;202408281550;354;25.0;10
STG;202408281600;322;24.4;10
STG;202408281610;295;24.5;10
STG;202408281620;265;24.0;10
STG;202408281630;237;24.0;10
STG;202408281640;208;24.1;10
STG;202408281650;179;23.9;10
STG;202408281700;151;24.0;10
STG;202408281710;122;23.4;10
STG;202408281720;94;23.2;10
STG;202408281730;69;23.0;10
STG;202408281740;48;22.5;10
STG;202408281750;30;22.0;1
STG;202408281800;15;21.7;0
STG;202408281810;5;21.3;0
STG;202408281820;0;20.9;0
STG;202408281830;0;20.8;0
STG;202408281840;0;21.1;0
STG;202408281850;0;21.2;0
STG;202408281900;0;20.8;0
STG;202408281910;0;21.5;0
STG;202408281920;0;21.1;0
STG;202408281930;0;21.5;0
STG;202408281940;0;21.5;0
STG;202408281950;0;21.4;0
STG;202408282000;0;21.4;0
STG;202408282010;0;20.9;0
STG;202408282020;0;20.7;0
STG;202408282030;0;20.8;0
STG;202408282040;0;21.2;0
STG;202408282050;0;21.4;0
STG;202408282100;0;20.2;0
STG;202408282110;0;20.5;0
STG;202408282120;0;20.1;0
STG;202408282130;0;20.4;0
STG;202408282140;0;20.1;0
STG;202408282150;0;19.6;0
STG;202408282200;0;20.0;0
STG;202408282210;0;19.8;0
STG;202408282220;0;19.8;0
STG;202408282230;0;19.6;0
STG;202408282240;0;20.0;0
STG;202408282250;0;19.7;0
STG;202408282300;0;19.5;0
STG;202408282310;0;19.4;0
STG;202408282320;0;19.2;0
STG;202408282330;0;19.4;0
STG;202408282340;0;19.3;0
STG;202408282350;0;18.4;0
STG;202408290000;0;19.0;0
STG;202408290010;0;18.8;0
STG;202408290020;0;18.1;0
STG;202408290030;0;18.6;0
STG;202408290040;0;18.2;0
STG;202408290050;0;19.2;0
STG;202408290100;0;18.9;0
STG;202408290110;0;19.0;0
STG;202408290120;0;18.7;0
STG;202408290130;0;19.1;0
STG;202408290140;0;19.2;0
STG;202408290150;0;19.1;0
STG;202408290200;0;18.6;0
STG;202408290210;0;18.8;0
STG;202408290220;0;19.2;0
STG;202408290230;0;18.9;0
STG;202408290240;0;19.1;0
STG;202408290250;0;18.9;0
STG;202408290300;0;19.3;0
STG;202408290310;0;18.9;0
STG;202408290320;0;19.1;0
STG;202408290330;0;19.0;0
STG;202408290340;0;18.5;0
STG;202408290350;0;19.0;0
STG;202408290400;0;19.7;0
STG;202408290410;0;19.3;0
STG;202408290420;0;18.8;0
STG;202408290430;0;18.5;0
STG;202408290440;1;18.5;0
STG;202408290450;5;18.0;0
STG;202408290500;13;19.1;0
STG;202408290510;21;18.9;0
STG;202408290520;37;18.9;2
STG;202408290530;74;19.1;10
STG;202408290540;101;19.5;10
STG;202408290550;150;19.8;10
STG;202408290600;184;20.4;10
STG;202408290610;135;20.3;5
STG;202408290620;170;20.5;7
STG;202408290630;252;20.6;10
STG;202408290640;266;20.1;10
STG;202408290650;308;21.2;10
STG;202408290700;343;21.5;10
STG;202408290710;367;21.4;10
STG;202408290720;388;21.5;10
STG;202408290730;419;21.8;10
STG;202408290740;444;21.8;10
STG;202408290750;471;22.6;10
STG;202408290800;497;22.1;10
STG;202408290810;520;22.8;10
STG;202408290820;545;23.1;10
STG;202408290830;568;23.2;10
STG;202408290840;589;23.4;10
STG;202408290850;611;23.4;10
